country_region,confirmed,deaths
US,64509,360
US,4635,44
US,6144,134
US,171307,1287
US,78297,400
US,16030,35
US,185904,1615
US,4785,37
US,15268,179
US,14717,90
US,1608,34
US,7439,107
US,3018,51
US,6183,75
US,5665,135
US,4289,127
US,2638,48
US,4838,57
US,83757,696
US,206262,2707
US,179399,3126
US,32172,456
US,197871,2814
US,55618,657
US,25870,301
US,50508,643
US,147472,1408
US,139772,1333
US,46531,821
US,134227,2088
US,4093,98
US,29638,975
US,53547,850
US,21186,397
US,9414,150
US,81569,1310
US,22435,355
US,4543,92
US,42098,1091
US,376164,3769
US,32601,652
US,14864,280
US,2776,61
US,85525,1501
US,85879,657
US,30607,609
US,22176,293
US,51604,688
US,378962,2821
US,114458,1143
US,370017,5029
US,122556,1885
US,200495,2982
US,17593,423
US,91126,1606
US,62785,565
US,12961,314
US,2963,41
US,9945,125
US,3401,75
US,9512,234
US,3908,92
US,21874,251
US,29173,443
US,4297,122
US,3312,96
US,4126,108
US,9108,91
US,11362,118
US,2167,94
US,23693,453
US,14592,162
US,63590,877
US,29665,228
US,2119,42
US,174131,1780
US,11049,242
US,32935,484
US,1762,54
US,4646,136
US,149401,1708
US,7169,129
US,19500,494
US,13143,193
US,4536,108
US,5891,158
US,5102,156
US,217673,2289
US,6888,175
US,23145,405
US,16384,264
US,5728,111
US,9979,262
US,5400,169
US,6071,112
US,2165,52
US,57813,678
US,21192,292
US,3125,71
US,3915,71
US,3639,109
US,1493,66
US,30974,389
US,7154,131
US,2136,49
US,6920,106
US,1513,50
US,2451,37
US,4456,144
US,5178,116
US,4522,67
US,11495,187
US,79580,1436
US,8303,164
US,11840,191
US,2156,77
US,4488,105
US,3645,96
US,1477,48
US,18504,319
US,2638,68
US,15826,414
US,11689,209
US,2382,113
US,15407,378
US,1534,69
US,4854,155
US,21844,432
US,4376,138
US,6772,161
US,2226,56
US,26501,184
US,20807,247
US,9778,154
US,8872,185
US,30830,285
US,5029,52
US,3640,79
US,3287,55
US,2971,52
US,6072,65
US,12655,50
US,4228,62
US,5534,86
US,2734,76
US,24035,293
US,2386,57
US,22355,209
US,8363,127
US,4734,68
US,15344,173
US,3354,37
US,4334,37
US,23520,194
US,6474,55
US,5171,59
US,10670,136
US,10074,126
US,12703,120
US,7194,115
US,15576,119
US,6239,72
US,4035,36
US,4467,40
US,127119,1125
US,31220,161
US,12537,215
US,5486,42
US,8792,79
US,10747,136
US,30580,344
US,70498,790
US,3904,60
US,3871,68
US,76457,480
US,50339,291
US,9508,125
US,4071,44
US,7470,97
US,5161,74
US,33215,477
US,7879,95
US,6207,77
US,78,2433
US,5372,64
US,27960,295
US,5297,84
US,4403,49
US,163393,1530
US,22592,249
US,10411,111
US,7264,112
US,103883,1183
US,21341,249
US,2588,62
US,11672,163
US,6825,88
US,2551,40
US,7470,153
US,13446,140
US,24848,443
US,54099,730
US,6739,146
US,18951,299
US,4373,65
US,4921,102
US,17316,350
US,12984,230
US,9022,148
US,9343,157
US,6936,108
US,225177,2990
US,27791,279
US,10667,164
US,16456,286
US,13074,157
US,3592,49
US,3725,49
US,9326,129
US,13599,182
US,5221,61
US,9618,121
US,5274,76
US,50245,394
US,57310,629
US,4073,75
US,28853,413
US,6500,132
US,6875,96
US,9666,84
US,6023,77
US,5463,54
US,5496,82
US,4584,58
US,6426,57
US,2263,37
US,4094,44
US,4525,53
US,4018,68
US,4128,72
US,25946,294
US,4093,72
US,3554,62
US,2350,45
US,3481,72
US,2841,47
US,4123,62
US,5558,74
US,2042,35
US,1810,49
US,4602,68
US,8644,110
US,3475,51
US,34193,150
US,2070,48
US,7856,142
US,2733,50
US,7566,123
US,9413,110
US,3351,41
US,1719,48
US,1879,49
US,2208,52
US,9604,130
US,3447,71
US,6321,100
US,41051,391
US,2716,50
US,19779,89
US,2716,50
US,5641,77
US,28790,337
US,3611,63
US,3957,53
US,2682,46
US,6141,84
US,1972,35
US,2217,37
US,10120,155
US,11879,128
US,4802,80
US,25616,138
US,7137,83
US,11539,114
US,9217,74
US,4771,64
US,145781,1204
US,9965,121
US,7812,128
US,7775,94
US,9412,157
US,3230,60
US,2152,37
US,3907,53
US,5742,56
US,13537,84
US,1273,34
US,144623,1387
US,6909,60
US,2816,45
US,46885,481
US,5912,105
US,6593,103
US,3176,44
US,8855,147
US,16294,175
US,8423,129
US,3779,54
US,5065,78
US,21482,215
US,4123,59
US,16399,206
US,10532,66
US,31104,385
US,2558,46
US,4110,45
US,94932,594
US,3866,55
US,13810,149
US,2213,49
US,7097,56
US,12037,142
US,32571,429
US,9205,206
US,6370,69
US,14931,250
US,4276,78
US,225409,2303
US,6074,112
US,42240,400
US,3728,71
US,20226,233
US,4536,69
US,7105,111
US,4517,84
US,2467,61
US,3922,51
US,6407,82
US,8394,103
US,3303,49
US,4854,103
US,18701,254
US,5720,79
US,2617,51
US,5800,65
US,7350,104
US,3618,76
US,10168,120
US,14445,149
US,18323,138
US,11022,171
US,4764,42
US,5044,59
US,6681,64
US,5332,55
US,9468,120
US,4005,44
US,4337,57
US,6074,90
US,6879,48
US,5248,70
US,10780,207
US,3712,110
US,35363,492
US,6947,135
US,105583,1343
US,5536,94
US,18137,264
US,4125,75
US,108647,1335
US,4016,59
US,26239,367
US,11476,145
US,35181,463
US,6503,134
US,9545,166
US,47376,746
US,6147,45
US,5887,93
US,5986,110
US,10051,184
US,21088,416
US,11937,262
US,68368,849
US,32979,597
US,29287,415
US,6398,132
US,14477,223
US,9466,191
US,12225,248
US,2712,46
US,13066,156
US,7460,84
US,6026,34
US,27923,325
US,9779,103
US,4424,55
US,132693,2464
US,11175,145
US,6072,80
US,21536,399
US,15550,258
US,28191,351
US,45873,519
US,38431,577
US,3053,66
US,5214,74
US,5589,86
US,35147,583
US,8680,159
US,150973,2140
US,10839,134
US,134176,1781
US,28534,353
US,134286,1882
US,116539,1671
US,215375,1985
US,1727,71
US,27094,347
US,3199,67
US,2040,53
US,11322,181
US,34219,575
US,11103,143
US,4896,60
US,8508,104
US,6746,156
US,26840,398
US,5560,113
US,10335,204
US,7812,92
US,4805,141
US,39411,551
US,24514,321
US,46192,443
US,3697,88
US,6749,92
US,38290,177
US,19051,223
US,2910,60
US,15040,210
US,1716,48
US,6336,89
US,4310,106
US,1434,55
US,401129,7912
US,7076,106
US,98712,793
US,8817,92
US,12037,126
US,18006,98
US,6537,81
US,8904,96
US,26747,116
US,14535,120
US,19811,124
US,13177,131
US,10092,117
US,3507,55
US,13418,138
US,10588,108
US,5932,75
US,11871,73
US,6955,60
US,41503,179
US,13582,166
US,7023,67
US,124862,1335
US,3920,53
US,3743,56
US,17953,175
US,4468,44
US,40286,260
US,47217,530
US,50873,366
US,10413,62
US,795,250
US,67195,479
US,12769,72
US,7152,142
US,10064,160
US,3253,69
US,5321,113
US,9295,179
US,4638,70
US,2558,53
US,4964,98
US,6464,126
US,7072,113
US,22006,313
US,7141,87
US,5515,131
US,53649,663
US,52299,789
US,4446,104
US,2030,45
US,7419,144
US,36931,463
US,4887,75
US,21190,291
US,3588,56
US,7307,169
US,17497,237
US,24040,328
US,6958,135
US,10981,220
US,2958,77
US,10616,241
US,10521,169
US,3041,64
US,9736,189
US,8215,103
US,36567,485
US,7006,148
US,4112,68
US,3193,60
US,6157,122
US,2540,46
US,3610,79
US,10213,202
US,10416,198
US,3387,70
US,1797,46
US,5221,104
US,8044,107
US,5502,62
US,4758,56
US,6625,127
US,2844,51
US,4179,103
US,43350,250
US,22740,307
US,12072,127
US,9280,179
US,18740,241
US,2226,44
US,2922,55
US,1699,36
US,20868,256
US,26987,351
US,1439,41
US,3334,95
US,2485,67
US,5741,83
US,2197,43
US,34597,527
US,12165,140
US,8102,175
US,7786,164
US,15127,137
US,2549,64
US,3751,96
US,3634,53
US,3601,57
US,7961,118
US,5353,67
US,3814,56
US,2173,42
US,2500,57
US,4025,109
US,5030,85
US,6037,44
US,3006,74
US,10185,240
US,4238,63
US,8040,108
US,8818,114
US,6013,102
US,5147,93
US,19070,294
US,8133,102
US,9025,146
US,25152,323
US,2511,55
US,3943,69
US,4743,86
US,4191,35
US,7042,141
US,2148,47
US,8480,130
US,1704,36
US,42905,547
US,12009,100
US,10162,108
US,149908,1032
US,78396,293
US,9450,83
US,4551,43
US,14922,216
US,104684,1192
US,13666,175
US,6978,113
US,98289,907
US,9337,68
US,228011,3435
US,103260,1200
US,126577,1800
US,77225,1255
US,195905,2866
US,163529,2928
US,68862,972
US,147383,1815
US,21354,323
US,7035,185
US,63080,751
US,6673,86
US,19216,330
US,5249,66
US,25886,587
US,13394,185
US,9800,132
US,5000,92
US,40760,744
US,5868,57
US,33616,424
US,2038,70
US,18594,269
US,410096,7733
US,46526,515
US,15561,221
US,9463,120
US,17156,87
US,10219,140
US,10923,116
US,64709,656
US,213043,2618
US,9661,44
US,13801,185
US,8745,125
US,14191,190
US,20403,137
US,6215,49
US,13647,126
US,155581,1559
US,12049,203
US,8719,113
US,27447,188
US,32062,249
US,93483,891
US,47061,329
US,33486,298
US,5092,36
US,6116,91
US,20208,249
US,431321,4373
US,19539,84
US,13896,127
US,12218,113
US,17607,173
US,255290,2709
US,8361,82
US,46808,468
US,10430,133
US,6544,96
US,6390,73
US,4563,43
US,12511,161
US,4235,67
US,29881,309
US,52437,554
US,25083,316
US,55636,470
US,22198,300
US,5276,43
US,7085,117
US,4131,56
US,24277,195
US,43058,393
US,11138,93
US,16832,242
US,71560,300
US,13513,141
US,92337,793
US,24924,293
US,14750,104
US,9390,86
US,15754,208
US,7854,117
US,3430,34
US,7270,126
US,26597,299
US,4319,82
US,51852,375
US,26520,124
US,52272,175
US,3894,55
US,35492,403
US,21975,268
US,41135,567
US,17460,397
US,18773,170
US,9999,126
US,19351,249
US,11202,172
US,21028,331
US,6136,72
US,61637,479
US,11839,112
US,3016,50
US,12446,58
US,21656,303
US,10827,114
US,2975,47
US,59055,333
US,22162,125
US,2724,49
US,3247,37
US,11642,86
US,7065,97
US,20784,251
US,6971,147
US,27449,477
US,11967,217
US,19872,425
US,14537,141
US,11577,189
US,11183,178
US,92921,1145
US,8728,145
US,34957,581
US,51337,553
US,10315,167
US,7959,158
US,10214,164
US,44373,272
US,38544,429
US,289715,2585
US,16054,264
US,10469,151
US,3232,74
US,6425,106
US,5109,181
US,66650,975
US,19854,266
US,40062,506
US,4622,86
US,9685,142
US,3472,82
US,126836,2004
US,3264,59
US,7760,103
US,25294,293
US,3207,57
US,7458,120
US,9455,197
US,8457,156
US,19247,296
US,13901,234
US,12750,228
US,11059,187
US,112473,1702
US,41604,936
US,20587,498
US,2904,55
US,31548,354
US,5416,105
US,3884,52
US,5943,106
US,13572,135
US,8249,163
US,39499,386
US,4062,64
US,79216,805
US,18158,333
US,11056,201
US,7030,143
US,2581,62
US,4165,69
US,12482,108
US,7857,138
US,4602,43
US,10302,163
US,11638,132
US,19936,339
US,3534,61
US,18304,163
US,25387,383
US,5993,54
US,1525,34
US,170681,2155
US,1988,1570
US,12673,257
US,3210,48
US,3353,54
US,19775,390
US,3574,43
US,7236,91
US,26591,268
US,15354,131
US,3697,64
US,5025,78
US,86205,586
US,17805,218
US,265302,3309
US,15277,342
US,10975,275
US,102507,1591
US,44589,734
US,34627,726
US,15935,293
US,35388,348
US,8241,202
US,19319,345
US,15144,244
US,110730,1870
US,31076,670
US,4127,65
US,11516,244
US,17444,354
US,9016,231
US,4768,176
US,43779,768
US,18964,414
US,36626,515
US,89820,1235
US,73729,1354
US,28506,514
US,37162,519
US,79966,1089
US,22857,530
US,311553,5086
US,8108,156
US,7903,108
US,7347,210
US,79925,1372
US,5095,106
US,15942,4186
US,222113,2525
US,32667,224
US,57775,989
US,3425,75
US,5813,102
US,43130,376
US,51835,447
US,10093,151
US,8730,157
US,18891,310
US,9704,143
US,6757,69
US,5973,107
US,41736,625
US,172440,1993
US,22552,304
US,5011,86
US,5893,93
US,25082,281
US,18617,294
US,4253,95
US,95786,865
US,13281,191
US,24197,338
US,23306,417
US,45892,625
US,3956,76
US,94967,1542
US,27844,390
US,77646,671
US,4587,59
US,8100,52
US,10293,121
US,2927,35
US,8411,99
US,5887,78
US,1281,35
US,2039,50
US,4315,58
US,1733,36
US,15494,102
US,7007,63
US,32705,342
US,2427,53
US,1415,35
US,2973,53
US,22077,333
US,4507,92
US,4661,56
US,33129,414
US,8956,156
US,16476,335
US,5842,95
US,16103,326
US,191683,1663
US,6278,101
US,12792,201
US,11421,185
US,5697,127
US,12854,180
US,22058,371
US,3986,73
US,19704,353
US,2010,35
US,7589,116
US,8750,145
US,16651,316
US,9124,159
US,8268,160
US,2678,61
US,4840,74
US,3204,63
US,15716,263
US,127493,1371
US,14278,200
US,9976,169
US,14485,192
US,8442,145
US,28995,343
US,14555,241
US,2238,40
US,6188,86
US,4732,72
US,25096,303
US,9979,160
US,21534,301
US,95710,897
US,4216,68
US,30295,415
US,3287,59
US,45821,717
US,53161,726
US,17609,234
US,38961,337
US,5167,96
US,5695,70
US,8225,129
US,62052,403
US,41643,482
US,3793,71
US,13559,231
US,5746,73
US,2538,34
US,4069,70
US,11803,229
US,10978,168
US,5705,48
US,2862,74
US,1527,36
US,7223,196
US,2291,47
US,213115,1504
US,3799,63
US,34128,547
US,17546,211
US,2153,40
US,3366,70
US,2821,113
US,8694,123
US,3771,64
US,6862,184
US,1954,48
US,184305,1214
US,5845,93
US,5384,109
US,6187,125
US,8475,120
US,6560,245
US,12033,250
US,1022141,10925
US,7728,161
US,4177,111
US,6807,184
US,15760,362
US,6738,135
US,3254,59
US,6081,187
US,11270,207
US,43391,734
US,8194,117
US,9653,182
US,4244,119
US,4246,60
US,5080,124
US,2141,42
US,3905,97
US,1302,47
US,58532,899
US,10222,197
US,40668,495
US,4931,102
US,1863,48
US,4673,127
US,139788,1290
US,12314,258
US,2421,48
US,7032,154
US,35699,721
US,977,37
US,1834,59
US,27293,490
US,2294,66
US,4617,74
US,1766,36
US,4530,77
US,10800,232
US,1238,35
US,4466,134
US,2111,36
US,1841,45
US,566487,5910
US,31029,719
US,8642,128
US,30684,463
US,243304,1727
US,2638,72
US,3389,88
US,7879,184
US,14332,300
US,18473,212
US,9613,108
US,93467,1033
US,9130,212
US,31504,674
US,6983,130
US,133628,907
US,16961,270
US,1311,42
US,3918,93
US,4048,68
US,20694,167
US,100190,402
US,3981,48
US,10053,81
US,6361,37
US,10286,47
US,17823,162
US,3386,98
US,2639,60
US,3784,52
US,19073,216
US,16953,238
US,7483,98
US,4881,118
US,3954,57
US,2001,43
US,6840,84
US,73187,757
US,4854,97
US,11060,280
US,13061,141
US,2457,53
US,4057,50
US,7314,103
US,4025,52
US,21818,280
US,13301,159
US,65137,927
US,6214,94
US,2831,40
US,68841,380
US,6675,82
US,3359,119
US,18710,150
US,42319,472
US,2151,63
US,6792,86
US,8269,139
US,4928,52
US,21127,281
US,21295,369
US,14475,226
US,5669,96
US,10822,222
US,8775,171
US,27001,298
US,5663,112
US,2423,41
US,8572,155
US,13774,214
US,5337,60
US,3256,51
US,6329,79
US,10259,198
US,7490,147
US,52516,466
US,20145,161
US,11402,140
US,88802,794
US,11074,69
US,32509,212
US,386021,2711
US,12369,141
US,8560,123
US,2498,36
US,47132,416
US,8700,90
US,71519,780
US,35746,289
US,3902,42
US,13066,198
US,9524,158
US,5837,72
US,19836,250
US,9591,182
US,15009,178
US,8952,153
US,7935,122
US,24689,196
US,4175,46
US,7306,96
US,11070,166
US,9281,135
US,22724,341
US,2806,53
US,4523,73
US,1999,37
US,7001,112
US,4645,61
US,3311,40
US,3988,43
US,14524,121
US,18708,182
US,7612,122
US,13323,75
US,31847,274
US,2674,52
US,12717,145
US,9228,53
US,1469,47
US,7698,68
US,44303,626
US,5839,59
US,7031,148
US,39300,489
US,270108,2285
US,12027,89
US,11401,119
US,22357,185
US,11585,73
US,18056,160
US,3865,48
US,43115,391
US,15938,132
US,24860,148
US,4833,72
US,26792,280
US,3996,46
US,112821,1091
US,51791,380
US,20981,230
US,9894,48
US,2580,60
US,3135,55
US,13772,192
US,3634,57
US,8055,78
Ukraine,163768,2973
Ukraine,126202,2751
Ukraine,150465,3290
Ukraine,216052,5607
Ukraine,181629,3476
Ukraine,226220,5019
Ukraine,80033,2392
Ukraine,179994,4181
Ukraine,132045,2394
Ukraine,112462,2724
Ukraine,215070,5866
United Arab Emirates,895892,2302
United Kingdom,12901,131
United Kingdom,6162,62
United Kingdom,48644,122
United Kingdom,702464,3391
Uzbekistan,238321,1637
West Bank and Gaza,656876,5657
Yemen,11818,2148
Zambia,318640,3973
US,4320,112
US,2020,118
US,2151,48
US,2079,172
US,2195,80
US,240,35
US,1742,88
US,4803,335
US,935,58
US,7151,422
US,6689,301
US,551,41
US,611,75
US,4319,338
US,580,42
US,1693,80
US,825,57
US,360,37
US,1070,70
US,7933,516
US,651,52
US,8928,357
US,5428,542
US,2853,213
US,755,51
US,7018,407
US,1269,83
US,8735,378
US,504,36
US,1431,69
US,3581,216
US,1368,87
US,1959,44
US,728,59
US,1713,74
US,1634,107
US,6682,84
US,4311,145
US,6888,616
US,9767,515
US,1837,150
US,801,49
US,8434,431
US,1990,57
US,6785,587
US,15604,1046
US,13017,423
US,16306,1346
US,814,43
US,679,41
US,2385,49
US,353,51
US,7076,329
US,2273,114
US,2547,52
US,5106,285
US,334,35
US,2574,282
US,2032,91
US,2747,55
US,3185,179
US,6481,640
US,11218,1327
US,10191,716
US,3613,99
US,2942,205
US,468,34
US,469,45
US,2335,74
US,4157,43
US,2475,117
US,2458,197
US,3323,175
US,1168,114
US,7096,229
US,1073,58
US,1557,83
US,4461,116
US,1601,194
US,973,77
US,3752,329
US,2836,132
US,1442,136
US,7050,889
US,614,61
US,1377,115
US,18692,551
US,10662,648
US,7351,518
US,1229,171
US,23195,1756
US,3479,53
US,2697,129
US,589,66
US,8740,672
US,13607,690
US,574,43
US,740,42
US,878,50
US,4287,189
US,12034,1044
US,1236,101
US,209878,22103
US,8866,888
US,1597,64
US,2519,166
US,3130,46
US,10571,473
US,474,40
US,7393,518
US,267,49
US,933,50
US,1782,59
US,2807,35
US,24338,1505
US,2125,40
US,1500,44
US,2235,102
US,8507,621
US,1466,75
US,5151,160
US,353,58
US,2785,36
US,6580,120
US,1289,42
US,1288,62
US,1989,54
US,2215,72
US,1412,79
US,1157,117
US,2553,99
US,3197,151
US,767,91
US,6773,151
US,3136,156
US,4759,437
US,959,37
US,1446,112
US,891,83
US,5536,500
US,883,36
US,1942,168
US,40659,1948
US,1666,192
US,1088,48
US,4406,150
US,1190,181
US,467,66
US,1042,42
US,801,57
US,888,62
US,2564,98
US,1564,62
US,293,113
US,16322,1126
US,295,40
US,1518,40
US,1202,138
US,532,43
US,1977,70
US,904,34
US,21749,2670
US,2656,136
US,34290,1404
US,1020,35
US,2736,79
US,321,50
US,5384,120
US,3144,47
Japan,515,34
Brazil,22199,744
Canada,7433,150
Brazil,16512,324
Brazil,56506,2492
Peru,6294,371
Spain,12827,1404
India,5965,82
Chile,4286,72
Spain,5840,826
Chile,2675,36
Peru,5115,109
Spain,2437,314
Colombia,9077,377
Mexico,6895,1510
Mexico,992,50
Germany,47629,2541
Colombia,4905,211
Canada,2709,168
Peru,15807,452
Italy,4609,430
Spain,2378,151
Spain,59820,5587
Brazil,76748,4861
United Kingdom,565,48
Russia,4482,43
Japan,926,45
Mexico,1969,132
Colombia,1732,44
Russia,6557,316
Sweden,1385,151
India,38958,1271
Brazil,26441,1054
Spain,2987,508
Mexico,3470,189
India,23038,1448
Sweden,1060,60
Germany,10324,491
Mexico,2739,464
China,68135,4512
Japan,699,43
Russia,2587,62
Mexico,4044,335
India,4878,55
Peru,2626,43
Sweden,476,41
India,6824,81
Pakistan,18013,675
Ukraine,3904,88
Russia,4970,52
Russia,6494,64
Spain,4068,362
Peru,11276,663
Italy,7955,808
Peru,132186,2988
Ukraine,2797,92
India,10641,447
Spain,70521,8691
India,104568,3830
Brazil,59850,1467
Italy,6758,993
Mexico,3485,277
Brazil,21381,475
Mexico,1875,335
Russia,205905,3281
Colombia,2081,77
Russia,13995,168
Germany,39233,1645
Sweden,608,56
Russia,3547,66
Canada,1061,62
Russia,4285,55
Mexico,3078,340
Sweden,2099,146
Russia,3559,35
Japan,1787,86
Italy,2613,291
Italy,4447,464
Brazil,9583,326
Italy,31059,4012
Peru,13799,623
Mexico,5585,733
US,5811,147
Pakistan,54138,1031
Canada,53952,5222
Mexico,1459,195
Mexico,2505,467
India,12401,282
Brazil,14661,350
Brazil,11865,324
Brazil,6875,200
Germany,1756,57
Japan,1022,51
Russia,3804,46
Mexico,1706,90
Peru,2754,59
Brazil,178202,10694
Mexico,5635,879
Sweden,2270,218
Sweden,1715,233
Sweden,15971,2186
Russia,9325,50
India,42687,397
Chile,4145,58
Germany,3169,174
Japan,5548,314
Peru,6350,126
Italy,1436,77
Italy,1191,144
Colombia,5633,255
Sweden,994,98
Sweden,1718,152
Russia,1996,40
Afghanistan,24766,471
Albania,1521,36
Algeria,10919,767
Andorra,853,51
Argentina,31577,833
Armenia,16667,269
Austria,17109,677
Belarus,53973,308
Burkina Faso,894,53
Chad,850,73
Congo (Kinshasa),4778,107
Croatia,2252,107
Cuba,2248,84
Denmark,12193,597
Djibouti,4465,43
Dominican Republic,22962,592
Ecuador,46751,3896
Egypt,44598,1575
Estonia,1973,69
Ethiopia,3345,57
Ghana,11964,54
Greece,3121,183
Haiti,4165,70
Iran,187427,8837
Ireland,25303,1706
Kazakhstan,14496,77
"Korea, South",12121,277
Kuwait,35920,296
Lithuania,1768,75
Luxembourg,4070,110
Malaysia,8453,121
Mauritania,1783,87
Moldova,11740,406
Morocco,8793,212
Nigeria,16085,420
Norway,8631,242
Oman,23481,104
Qatar,79602,73
Romania,21999,1410
Slovenia,1495,109
Thailand,3135,58
Turkey,178239,4807
United Arab Emirates,42294,289
Yemen,728,164
Algeria,110303,2932
Argentina,2015496,50029
Austria,430870,8170
Bahrain,111312,395
Bangladesh,539975,8253
Belgium,13246,21599
Belize,12134,313
Benin,4560,56
Bosnia and Herzegovina,125402,4881
Brazil,52548,910
Brazil,292494,9753
Brazil,309294,6116
Brazil,346146,7924
Brazil,203113,4213
Brazil,583786,10661
Brazil,277832,10621
Brazil,148199,3392
Bulgaria,229010,9594
Burkina Faso,11538,137
Burma,141543,3188
Cameroon,32098,479
Canada,128235,1760
Canada,72750,1288
Canada,287873,6637
Chad,3597,128
Chile,13926,275
Chile,10975,137
Chile,65609,1164
Chile,20888,292
Chile,39182,760
Chile,15204,298
Chile,45802,1475
Colombia,4292,146
Colombia,65655,1321
Colombia,44441,999
Colombia,11950,248
Colombia,15995,622
Colombia,47797,1515
Colombia,49818,2637
Colombia,31131,901
Colombia,2672,43
Colombia,188102,5890
Congo (Kinshasa),24152,691
Cote d'Ivoire,30717,173
Croatia,237080,5282
Cyprus,32288,219
Czechia,1073966,17902
Djibouti,5967,63
Egypt,172602,9899
Eswatini,16455,630
Ethiopia,145548,2177
Finland,49572,710
France,18263,135
France,9302,159
France,6521,45
France,10907,47
Gabon,12577,73
Gambia,4302,135
Georgia,264665,3336
Germany,305024,7717
Germany,419644,11645
Germany,124518,2598
Germany,16861,307
Germany,48695,1188
Germany,22107,626
Germany,97521,2873
Germany,27514,822
Germany,56237,2111
Ghana,74347,505
Greece,170244,6077
Guatemala,166283,6057
Guinea-Bissau,2869,46
Hungary,383735,13543
India,217285,1086
India,261646,1522
India,54152,777
India,264718,4400
India,268887,3035
India,125208,1948
India,119242,1081
India,9763,130
India,257229,3829
India,2056575,51451
India,13932,148
India,336042,1910
India,6116,135
India,296428,1614
India,33353,391
India,602001,8698
Indonesia,1201859,32656
Iraq,639438,13157
Ireland,207720,3865
Israel,718746,5304
Italy,47043,1545
Italy,35048,640
Italy,71575,2671
Italy,73241,3499
Italy,558814,27699
Italy,60048,2085
Italy,47566,930
Italy,29915,1176
Italy,232108,9109
Italy,320271,9460
Jamaica,18527,368
Japan,1827,62
Japan,4440,87
Japan,4213,79
Japan,4938,96
Japan,18395,632
Japan,5318,89
Japan,1638,61
Japan,8873,142
Japan,7985,100
Japan,27508,456
Japan,4809,90
Jordan,343563,4433
Kazakhstan,249562,3135
Kenya,102613,1794
"Korea, South",83199,1514
Kuwait,176052,992
Latvia,75509,1431
Liberia,1956,84
Luxembourg,52539,606
Mauritania,16954,427
Mexico,25068,1107
Mexico,9708,1391
Mexico,41851,5038
Mexico,62859,5475
Mexico,113650,8351
Mexico,204460,26556
Mexico,52326,3131
Mexico,55222,3625
Mexico,53000,7666
Mexico,31341,2940
Mexico,26365,2259
Moldova,168826,3626
Montenegro,68004,880
Morocco,477656,8450
Nepal,272557,2054
Netherlands,19752,269
Netherlands,24650,199
Netherlands,23485,331
Netherlands,160401,2772
Netherlands,172687,2104
North Macedonia,96518,2971
Norway,66236,592
Pakistan,9408,281
Pakistan,42513,484
Pakistan,69386,1986
Pakistan,253090,4199
Panama,330985,5595
Paraguay,142598,2904
Peru,39635,1750
Peru,10414,237
Peru,56570,1872
Peru,30243,725
Peru,52101,2259
Peru,31330,653
Peru,24239,694
Peru,550121,18825
Peru,28207,1085
Peru,8580,201
Peru,47766,2347
Peru,28460,854
Peru,10756,412
Poland,1577036,40424
Portugal,781223,15034
Romania,757676,19277
Russia,20330,148
Russia,31040,248
Russia,31978,687
Russia,11100,110
Russia,47074,892
Russia,28882,1289
Russia,14366,165
Russia,28684,836
Russia,18242,276
Russia,27770,237
Russia,12894,101
Russia,38369,265
Russia,30498,543
Russia,47139,267
Russia,20924,417
Russia,49399,700
Russia,34318,278
Russia,17665,326
Russia,35844,1677
Russia,16346,238
Russia,28333,409
Russia,33210,487
Russia,11177,160
Russia,952656,14223
Russia,89996,2273
Russia,15101,142
Russia,25621,113
Russia,33819,1315
Russia,39185,1142
Russia,28554,395
Russia,35265,409
Russia,43104,1567
Russia,68007,2909
Russia,23142,258
Russia,350874,10356
Russia,46075,594
Russia,24400,514
Russia,24247,303
Russia,17026,294
Russia,29792,265
Russia,15568,190
Russia,45753,700
Russia,25265,751
Russia,46118,677
Russia,35989,697
Russia,36356,390
Russia,30274,348
San Marino,3278,72
Saudi Arabia,372073,6424
Senegal,30376,735
Sierra Leone,3817,79
South Africa,1487681,47670
South Sudan,5134,72
Spain,455484,7409
Spain,40956,1645
Spain,38170,558
Spain,23695,482
Spain,543304,9878
Spain,106820,2042
Spain,27084,696
Spain,104142,1301
Suriname,8778,166
Sweden,7646,112
Sweden,13942,302
Sweden,21052,254
Sweden,6249,100
Sweden,24236,486
Sweden,10391,207
Sweden,13080,284
Sweden,10977,212
Sweden,16934,285
Sweden,21135,534
Sweden,103958,1474
Sweden,11957,123
Sweden,17408,311
Sweden,105596,1993
Switzerland,540727,9747
Syria,14765,971
Tajikistan,13308,90
Thailand,24279,80
Togo,5757,80
Trinidad and Tobago,7637,137
Tunisia,221455,7461
US,2036,48
US,2385,57
US,1892,64
US,3376,46
US,1389,53
US,1336,34
US,5136,90
US,5914,115
US,1386,51
US,8782,170
US,4480,105
US,3274,130
US,9060,168
US,3689,58
US,12914,297
US,2339,64
US,2016,59
US,1772,40
US,69253,1278
US,8442,201
US,14524,137
US,9119,125
US,1283,44
US,2248,48
US,2698,88
US,2170,48
US,2875,67
US,21164,194
US,3397,134
US,23366,389
US,2421,62
US,26063,153
US,10740,252
US,15916,301
US,6245,203
US,496037,8414
US,20411,598
US,15100,466
US,35959,754
US,1917,37
US,1652,44
US,1854,65
US,5589,90
US,9214,220
US,4673,68
US,3607,118
US,1980,41
US,1624,34
US,3117,42
US,1103,40
US,6533,107
US,5472,111
US,2105,48
US,1824,59
US,7493,92
US,11123,159
US,14180,249
US,1508,49
US,3398,36
US,28705,324
US,3266,66
